timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z
1752615950437,0.0,0.0,0.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615950557,0.0,-31.81,75.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615950690,0.19,-31.75,75.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615950808,0.31,-31.63,75.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615950929,0.38,-31.69,75.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951048,0.19,-31.69,75.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951173,0.31,-31.75,75.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951300,0.31,-31.81,75.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951429,0.13,-31.94,75.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951551,359.94,-31.94,75.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951669,359.94,-31.94,75.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951799,359.75,-32.06,75.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615951919,359.5,-32.19,74.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952046,359.75,-32.0,74.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952272,359.81,-32.5,74.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952403,359.88,-32.44,74.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952623,0.44,-32.0,74.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952759,0.38,-31.88,74.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615952878,0.25,-32.25,74.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953012,1.25,-32.19,74.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953122,3.88,-33.38,74.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953461,17.81,-39.63,73.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953580,22.0,-41.94,74.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953698,25.13,-43.0,75.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615953922,29.0,-43.44,78.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954154,29.31,-43.88,78.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954271,29.06,-44.13,78.88,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954404,29.13,-43.94,79.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954520,29.25,-43.75,79.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954657,29.13,-43.88,79.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954765,28.81,-44.0,79.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615954892,28.69,-44.0,79.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955017,28.31,-44.0,80.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955140,27.94,-44.06,80.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955260,27.56,-44.31,80.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955377,27.0,-44.69,79.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955507,26.63,-44.94,79.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955628,26.88,-44.56,79.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955861,26.94,-41.44,76.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615955981,24.5,-39.75,73.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956098,19.31,-38.0,69.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956228,13.13,-36.13,64.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956355,8.0,-33.63,61.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956481,3.63,-31.44,60.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956610,359.0,-30.31,58.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956840,351.13,-29.0,57.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615956967,347.13,-28.63,56.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957097,344.31,-28.31,56.38,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957217,341.56,-28.06,56.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957351,339.63,-28.06,57.31,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957469,337.75,-28.06,57.81,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957603,336.25,-28.56,57.75,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615957721,335.63,-29.06,57.5,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958053,338.81,-29.81,56.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958181,341.44,-30.13,56.94,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958307,344.56,-30.06,57.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958431,348.13,-30.0,57.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958673,354.19,-29.69,58.19,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958793,357.31,-29.19,59.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615958926,359.56,-29.13,59.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959043,1.13,-28.88,60.0,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959175,2.63,-28.75,60.69,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959310,3.94,-28.63,61.44,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959441,4.56,-28.38,61.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959767,4.63,-28.44,60.56,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615959887,7.5,-28.38,62.13,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615960011,10.94,-29.06,63.06,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615960134,15.56,-30.75,62.63,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1752615960262,21.13,-32.44,61.25,0.0,0.0,9.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0
